982|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4401 Pro-Arte Nylon Classical Guitar Single String Extra-Hard Tension First String","id":"J4401","price":"1.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0290/J44 1st/J71 4th Extra-Hard Tension|J4401|
983|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXPPBB170-5 Phosphor Bronze Coated 5-String Acoustic Bass Strings Long Scale 45-130","id":"EXPPBB170-5","price":"90.90","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Light 5-String / Long Scale Set|EXPPBB170-5|
984|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ50 Pro-Arte Black Nylon Classical Guitar Strings Hard Tension","id":"EJ50","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Black Nylon Trebles|EJ50|
985|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
986|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario ENR71S Half Round Bass Guitar Strings Regular Light 45-100 Short Scale","id":"ENR71S","price":"21.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Regular Light / Short Scale Set|ENR71S|
987|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ50 Pro-Arte Black Nylon Classical Guitar Strings Hard Tension","id":"EJ50","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Black Nylon Trebles|EJ50|
988|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4301 Pro-Arte Nylon Classical Guitar Single String Light Tension First String","id":"J4301","price":"1.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0275/J43 1st Light Tension|J4301|
989|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
990|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
991|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXPPBB170 Phosphor Bronze Coated Acoustic Bass Strings Long Scale 45-100","id":"EXPPBB170","price":"77.40","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Light / Long Scale Set|EXPPBB170|
992|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4504LP Pro-Arte Composite Classical Guitar Single String Normal Tension Fourth String","id":"J4504LP","price":"6.05","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 027/J45LP 4th Norm Tension|J4504LP|
993|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ25C Pro-Arte Clear Nylon Composite Flamenco Guitar Strings","id":"EJ25C","price":"13.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ25C|
994|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ25C Pro-Arte Clear Nylon Composite Flamenco Guitar Strings","id":"EJ25C","price":"13.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ25C|
995|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario ENR71-5 Half Round 5-String Bass Guitar Strings Regular Light 45-130 Long Scale","id":"ENR71-5","price":"39.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Regular Light 5-String / Long Scale Set|ENR71-5|
996|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4301 Pro-Arte Nylon Classical Guitar Single String Light Tension First String","id":"J4301","price":"1.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0275/J43 1st Light Tension|J4301|
997|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4605 Pro-Arte Nylon Classical Guitar Single String Hard Tension Fifth String","id":"J4605","price":"4.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 036/J46 5th Hard Tension|J4605|
998|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4401 Pro-Arte Nylon Classical Guitar Single String Extra-Hard Tension First String","id":"J4401","price":"1.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0290/J44 1st/J71 4th Extra-Hard Tension|J4401|
999|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
1000|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4403 Pro-Arte Nylon Classical Guitar Single String Extra-Hard Tension Third String","id":"J4403","price":"1.80","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0416/J44 3rd Extra-Hard Tension|J4403|
1001|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ44C|
1002|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4403C Pro-Arte Composite Classical Guitar Single String Extra-Hard Tension Third String","id":"J4403C","price":"4.95","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Composite 038/J44C 3rd Extra-Hard Tension|J4403C|
1003|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4405C Pro-Arte Composite Classical Guitar Single String Extra-Hard Tension Fifth String","id":"J4405C","price":"5.50","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite 036/J44C 5th Extra-Hard Tension|J4405C|
1004|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4406C Pro-Arte Composite Classical Guitar Single String Extra-Hard Tension Sixth String","id":"J4406C","price":"5.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Single Composite 047/J44C 6th Extra-Hard Tension|J4406C|
1005|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ25C Pro-Arte Clear Nylon Composite Flamenco Guitar Strings","id":"EJ25C","price":"13.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ25C|
1006|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ25B Pro-Arte Black Nylon Composite Flamenco Guitar Strings","id":"EJ25B","price":"13.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Black Nylon Trebles|EJ25B|
1007|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ45LP Pro-Arte Composite Classical Guitar Strings Normal Tension","id":"EJ45LP","price":"14.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ45LP|
1008|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4504LP Pro-Arte Composite Classical Guitar Single String Normal Tension Fourth String","id":"J4504LP","price":"6.05","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 027/J45LP 4th Norm Tension|J4504LP|
1009|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4505LP Pro-Arte Composite Classical Guitar Single String Normal Tension Fifth String","id":"J4505LP","price":"6.20","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 033/J45LP 5th Norm Tension|J4505LP|
1010|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4505LP Pro-Arte Composite Classical Guitar Single String Normal Tension Sixth String","id":"J4506LP","price":"6.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 043/J45LP 6th Norm Tension|J4506LP|
1011|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ46LP Pro-Arte Composite Classical Guitar Strings Hard Tension","id":"EJ46LP","price":"14.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ46LP|
1012|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4604LP Pro-Arte Composite Classical Guitar Single String Hard Tension Fourth String","id":"J4604LP","price":"6.05","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished029/J46LP 4th Hard Tension|J4604LP|
1013|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4605LP Pro-Arte Composite Classical Guitar Single String Hard Tension Fifth String","id":"J4605LP","price":"6.20","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 035/J46LP 5th Hard Tension|J4605LP|
1014|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4606LP Pro-Arte Composite Classical Guitar Single String Hard Tension Sixth String","id":"J4606LP","price":"6.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 044/J46LP 6th Hard Tension|J4606LP|
1015|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ44LP Pro-Arte Composite Classical Guitar Strings Extra-Hard Tension","id":"EJ44LP","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ44LP|
1016|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP45 Coated Classical Guitar Strings Normal Tension","id":"EXP45","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Normal Tension|EXP45|
1017|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4504 Coated Classical Guitar Single String Normal Tension Fourth String","id":"EXP4504","price":"4.80","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .029 4TH Normal Tension|EXP4504|
1018|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4505 Coated Classical Guitar Single String Normal Tension Fifth String","id":"EXP4505","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .035 5TH String Normal Tension|EXP4505|
1019|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4506 Coated Classical Guitar Single String Normal Tension Sixth String","id":"EXP4506","price":"6.10","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .043 6TH String Normal Tension|EXP4506|
1020|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP46 Coated Classical Guitar Strings Hard Tension","id":"EXP46","price":"24.45","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Hard Tension|EXP46|
1021|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4604 Coated Classical Guitar Single String Hard Tension Fourth String","id":"EXP4604","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .030 4TH String Hard Tension|EXP4604|
1022|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4605 Coated Classical Guitar Single String Hard Tension Fifth String","id":"EXP4605","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .036 5TH String Hard Tension|EXP4605|
1023|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4606 Coated Classical Guitar Single String Hard Tension Sixth String","id":"EXP4606","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .044 6TH String Hard Tension|EXP4606|
1024|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP44 Coated Classical Guitar Strings Extra Hard Tension","id":"EXP44","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Extra Hard Tension|EXP44|
1025|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4404 Coated Classical Guitar Single String Extra-Hard Tension Fourth String","id":"EXP4404","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .030 4TH String Extra Hard Tension|EXP4404|
1026|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4405 Coated Classical Guitar Single String Extra-Hard Tension Fifth String","id":"EXP4405","price":"0.00","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .036 5TH String Extra Hard Tension|EXP4405|
1027|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXP4406 Coated Classical Guitar Single String Extra-Hard Tension Sixth String","id":"EXP4406","price":"6.10","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single .047 6TH String Extra Hard Tension|EXP4406|
1028|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ43 Pro-Arte Nylon Classical Guitar Strings Light Tension","id":"EJ43","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ43|
1029|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4301 Pro-Arte Nylon Classical Guitar Single String Light Tension First String","id":"J4301","price":"1.60","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0275/J43 1st Light Tension|J4301|
1030|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4302 Pro-Arte Nylon Classical Guitar Single String Light Tension Second String","id":"J4302","price":"1.70","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0317/J43 2nd Light Tension|J4302|
1031|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4303 Pro-Arte Nylon Classical Guitar Single String Light Tension Third String","id":"J4303","price":"1.80","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Clear Nylon 0397/J43 3rd Light Tension|J4303|
1032|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4304 Pro-Arte Nylon Classical Guitar Single String Light Tension Fourth String","id":"J4304","price":"3.55","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 028/J43 4th Light Tension|J4304|
1033|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4305 Pro-Arte Nylon Classical Guitar Single String Light Tension Fifth String","id":"J4305","price":"4.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 033/J43 5th Light Tension|J4305|
1034|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4306 Pro-Arte Nylon Classical Guitar Single String Light Tension Sixth String","id":"J4306","price":"4.65","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 042/J43 6th Light Tension|J4306|
1035|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ47 80/20 Bronze Pro-Arte Nylon Classical Guitar Strings Normal Tension","id":"EJ47","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|80/20 Bronze Wrap, Nylon Core, Clear Nylon Trebles|EJ47|
1036|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4704 80/20 Bronze Pro-Arte Nylon Classical Guitar Single String Normal Tension Fourth String","id":"J4704","price":"3.50","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single 80/20 Bronze Wound 029/J47 4th Normal Tension|J4704|
1037|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4705 80/20 Bronze Pro-Arte Nylon Classical Guitar Single String Normal Tension Fifth String","id":"J4705","price":"4.25","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single 80/20 Bronze Wound 035/J47 5th Normal Tension|J4705|
1038|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4706 80/20 Bronze Pro-Arte Nylon Classical Guitar Single String Normal Tension Sixth String","id":"J4706","price":"4.50","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single 80/20 Bronze Wound 043/J47 6th Normal Tension|J4706|
1039|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ48 80/20 Bronze Pro-Arte Nylon Classical Guitar Strings Hard Tension","id":"EJ48","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|80/20 Bronze Wrap, Nylon Core, Clear Nylon Trebles|EJ48|
1040|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ45 Pro-Arte Nylon Classical Guitar Strings Normal Tension","id":"EJ45","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ45|
1041|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ45-3D Pro-Arte Nylon Classical Guitar Strings Normal Tension 3 Sets","id":"EJ45-3D","price":"29.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-3"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ45-3D|
1042|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4504 Pro-Arte Nylon Classical Guitar Single String Normal Tension Fourth String","id":"J4504","price":"3.55","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 029/J45 4th Normal Tension|J4504|
1043|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4505 Pro-Arte Nylon Classical Guitar Single String Normal Tension Fifth String","id":"J4505","price":"4.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 035/J45 5th Normal Tension|J4505|
1044|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4506 Pro-Arte Nylon Classical Guitar Single String Normal Tension Sixth String","id":"J4506","price":"4.65","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 043/J45 6th Normal Tension|J4506|
1045|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ46 Pro-Arte Nylon Classical Guitar Strings Hard Tension","id":"EJ46","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ46|
1046|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ46-3D Pro-Arte Nylon Classical Guitar Strings Hard Tension 3 Sets","id":"EJ46-3D","price":"29.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-3"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ46-3D|
1047|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4604 Pro-Arte Nylon Classical Guitar Single String Hard Tension Fourth String","id":"J4604","price":"3.55","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 030/J46 4th Hard Tension|J4604|
1048|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4605 Pro-Arte Nylon Classical Guitar Single String Hard Tension Fifth String","id":"J4605","price":"4.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 036/J46 5th Hard Tension|J4605|
1049|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4606 Pro-Arte Nylon Classical Guitar Single String Hard Tension Sixth String","id":"J4606","price":"4.65","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 044/J46 6th Hard Tension|J4606|
1050|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ44 Pro-Arte Nylon Classical Guitar Strings Extra Hard Tension","id":"EJ44","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Clear Nylon Trebles|EJ44|
1051|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4605 Pro-Arte Nylon Classical Guitar Single String Hard Tension Fifth String","id":"J4605","price":"4.30","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound 036/J46 5th Hard Tension|J4605|
1052|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario ESXL165 Nickel Wound Bass Guitar Strings Custom Light 45-105 Double Ball End Long Scale","id":"ESXL165","price":"29.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Double ball end Custom Light / Long Scale Set|ESXL165|
1053|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXPPBB190GS Phosphor Bronze Coated Acoustic Bass Strings Taylor GS Mini Scale 37-90","id":"EXPPBB190GS","price":"39.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Light / Taylor GS Mini Set|EXPPBB190GS|
1054|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
1055|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ50 Pro-Arte Black Nylon Classical Guitar Strings Hard Tension","id":"EJ50","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Black Nylon Trebles|EJ50|
1056|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXPPBB170-5 Phosphor Bronze Coated 5-String Acoustic Bass Strings Long Scale 45-130","id":"EXPPBB170-5","price":"90.90","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Light 5-String / Long Scale Set|EXPPBB170-5|
1057|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J4505LP Pro-Arte Composite Classical Guitar Single String Normal Tension Fifth String","id":"J4505LP","price":"6.20","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Silver Wound Composite Polished 033/J45LP 5th Norm Tension|J4505LP|
1058|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ29 Classics Rectified Classical Guitar Strings Moderate Tension","id":"EJ29","price":"12.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Nylon Core, Rectified Nylon Trebles|EJ29|
1059|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EJ25C Pro-Arte Clear Nylon Composite Flamenco Guitar Strings","id":"EJ25C","price":"13.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Silver Plated Wrap, Composite Core, Clear Nylon Trebles|EJ25C|
1060|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario EXPPBB170S Phosphor Bronze Coated Acoustic Bass Strings Short Scale 45-100","id":"EXPPBB170S","price":"77.40","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":"Pack Size-1"}]}}}|Light / Short Scale Set|EXPPBB170S|
1061|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J2903 Classics Rectified Classical Guitar Single String Moderate Tension Third String","id":"J2903","price":"2.15","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Rectified Nylon 039/J29 3rd Moderate Tension|J2903|
1062|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario LCH-3B Pro-Arte Lightly Polished Silver Plated Copper on Composite Core Classical Guitar Half Set Hard Tension","id":"LCH-3B","price":"10.99","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Hard Tension|LCH-3B|
1063|{"event":"productDetails","ecommerce":{"currencyCode":"USD","detail":{"products":[{"name":"DAddario J2903 Classics Rectified Classical Guitar Single String Moderate Tension Third String","id":"J2903","price":"2.15","quantity":0.0,"brand":"D'Addario","category":"Guitar +","variant":""}]}}}|Single Rectified Nylon 039/J29 3rd Moderate Tension|J2903|
